EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
2939,6,140,10,3,KGID102938,Anand Iyer,1989-10-01,1,4,0,2000-10-17
2940,6,140,10,3,KGID102939,Sunita Iyer,1994-11-20,2,3,0,2023-07-22
2941,6,140,10,3,KGID102940,Lokesh Bhat,1984-09-12,1,3,0,2007-01-06
2942,6,140,11,3,KGID102941,Pradeep Kamath,1975-03-04,1,1,0,2018-03-20
2943,6,140,11,3,KGID102942,Naveen Kulkarni,1989-04-11,1,7,0,2001-05-31
2944,6,140,11,3,KGID102943,Krishna Shetty,1994-10-10,1,7,0,1996-03-30
2945,6,140,11,3,KGID102944,Mahesh Patil,1995-09-21,1,6,0,1997-05-06
2946,6,140,11,3,KGID102945,Naveen Poojary,1981-04-09,1,8,0,1998-06-16
2947,6,140,12,3,KGID102946,Ravi Patil,1991-04-02,1,4,0,2014-11-10
2948,6,140,12,3,KGID102947,Kiran Kamath,1988-10-21,1,3,0,2017-09-10
2949,6,140,12,3,KGID102948,Nagaraj Rao,1987-04-25,1,8,0,2000-09-15
2950,6,140,12,3,KGID102949,Shivakumar Gowda,1981-12-10,1,7,0,2007-05-07
2951,6,140,12,3,KGID102950,Harish Naik,1989-05-02,1,7,0,2011-11-18
2952,6,140,12,3,KGID102951,Ravi Jadhav,1981-07-06,1,2,0,2005-10-13
2953,6,140,12,3,KGID102952,Ramesh Kamath,1996-09-03,1,8,0,2021-10-29
2954,6,140,12,3,KGID102953,Nagaraj Bhandari,2001-05-16,1,7,0,2007-11-11
2955,6,140,12,3,KGID102954,Kiran Devaraj,1987-02-15,1,6,0,2016-04-01
2956,6,140,12,3,KGID102955,Kiran Poojary,1999-01-27,1,7,0,2023-10-17
2957,6,140,12,3,KGID102956,Srinivas Bhat,1992-04-10,1,2,0,2011-10-10
2958,6,140,12,3,KGID102957,Gopal Bhandari,1990-09-27,1,3,0,2014-04-20
2959,6,140,12,3,KGID102958,Harish Gowda,1997-03-05,1,8,0,2015-05-27
2960,6,140,12,3,KGID102959,Ramesh Nayak,2000-03-16,1,8,0,2004-12-26
2961,6,140,12,3,KGID102960,Manjunath Kulkarni,1985-06-14,1,7,0,2010-08-03
2962,6,140,12,3,KGID102961,Raghavendra Desai,1988-01-09,1,5,0,2006-05-17
2963,6,141,9,2,KGID102962,Girish Kamath,1985-08-22,1,5,0,2021-04-17
2964,6,141,9,1,KGID102963,Vijay Iyer,1985-09-08,1,4,0,2014-05-15
2965,6,141,9,1,KGID102964,Chandrashekar Devaraj,1981-04-12,1,1,0,2006-11-13
2966,6,141,10,3,KGID102965,Dinesh Hiremath,1991-01-04,1,7,0,1998-10-15
2967,6,141,10,3,KGID102966,Naveen Poojary,1990-10-14,1,3,0,2020-12-17
2968,6,141,11,3,KGID102967,Anand Kamath,2000-06-17,1,1,0,2011-08-10
2969,6,141,11,3,KGID102968,Sandeep Nayak,1984-10-11,1,6,0,2015-04-06
2970,6,141,11,3,KGID102969,Krishna Jadhav,1977-09-21,1,4,0,2023-03-24
2971,6,141,11,3,KGID102970,Raghavendra Jadhav,1976-12-22,1,4,0,2013-05-02
2972,6,141,11,3,KGID102971,Anand Bhat,1978-05-15,1,7,0,2015-11-11
2973,6,141,12,3,KGID102972,Rajesh Bhat,1997-12-31,1,1,0,2019-05-20
2974,6,141,12,3,KGID102973,Savitri Poojary,1998-12-15,2,2,0,2002-07-15
2975,6,141,12,3,KGID102974,Ravi Bhat,1980-03-12,1,7,0,2012-09-22
2976,6,141,12,3,KGID102975,Sandeep Kulkarni,1987-08-30,1,5,0,2005-09-30
2977,6,141,12,3,KGID102976,Lokesh Gowda,1986-12-15,1,2,0,2007-05-06
2978,6,141,12,3,KGID102977,Ravi Kumar,1999-06-09,1,4,0,2003-12-21
2979,6,141,12,3,KGID102978,Vinay Devaraj,1982-11-10,1,5,0,2022-09-06
2980,6,141,12,3,KGID102979,Chandrashekar Desai,1996-11-01,1,5,0,2004-12-15
2981,6,141,12,3,KGID102980,Naveen Devaraj,1991-03-29,1,1,0,2011-06-28
2982,6,142,8,2,KGID102981,Umesh Desai,1994-07-27,1,3,0,2012-05-26
2983,6,142,9,2,KGID102982,Prakash Kamath,1992-10-06,1,1,0,1996-10-08
2984,6,142,9,1,KGID102983,Ramesh Gowda,1993-02-17,1,5,0,2003-08-10
2985,6,142,10,3,KGID102984,Raghavendra Iyer,1985-06-25,1,6,0,2014-04-02
2986,6,142,10,3,KGID102985,Prakash Hegde,1981-06-02,1,4,0,2013-10-09
2987,6,142,10,3,KGID102986,Shivakumar Bhat,1985-11-30,1,4,0,2019-08-09
2988,6,142,11,3,KGID102987,Manoj Hegde,1979-03-13,1,7,0,2023-01-01
2989,6,142,11,3,KGID102988,Lokesh Desai,1996-11-22,1,4,0,1996-12-05
2990,6,142,11,3,KGID102989,Yogesh Rao,1981-10-30,1,7,0,2003-05-15
2991,6,142,11,3,KGID102990,Srinivas Bhat,1984-02-17,1,6,0,2006-09-02
2992,6,142,11,3,KGID102991,Naveen Bhandari,1991-04-01,1,5,0,2013-10-09
2993,6,142,11,3,KGID102992,Prakash Poojary,1975-07-20,1,2,0,2019-07-27
2994,6,142,11,3,KGID102993,Ramesh Patil,1991-05-04,1,1,0,2012-11-22
2995,6,142,12,3,KGID102994,Roopa Devaraj,2003-04-11,2,2,0,2003-12-14
2996,6,142,12,3,KGID102995,Santosh Bhat,1990-08-05,1,4,0,2015-05-08
2997,6,142,12,3,KGID102996,Manoj Devaraj,2000-08-07,1,2,0,2009-04-10
2998,6,142,12,3,KGID102997,Raghavendra Bhandari,1990-11-10,1,8,0,2012-03-13
2999,6,142,12,3,KGID102998,Shivakumar Hegde,1995-03-06,1,8,0,2017-12-16
3000,6,142,12,3,KGID102999,Vijay Shetty,2004-09-14,1,7,0,2017-11-01
3001,6,142,12,3,KGID103000,Sandeep Hiremath,2002-01-19,1,3,0,2017-09-03
3002,6,142,12,3,KGID103001,Anand Rao,2003-04-19,1,2,0,2008-04-21
3003,6,142,12,3,KGID103002,Girish Gowda,1999-05-07,1,5,0,2006-05-08
3004,6,142,12,3,KGID103003,Deepa Rao,1991-10-07,2,2,0,2013-12-03
3005,6,142,12,3,KGID103004,Lokesh Iyer,1995-06-13,1,4,0,2013-09-18
3006,6,142,12,3,KGID103005,Gopal Kumar,1988-12-15,1,6,0,2020-04-15
3007,6,142,12,3,KGID103006,Umesh Poojary,1989-10-05,1,8,0,2014-08-15
3008,6,142,12,3,KGID103007,Lokesh Rao,1989-05-28,1,7,0,2000-06-28
3009,6,143,8,2,KGID103008,Shobha Bhandari,1988-09-17,2,5,0,2017-06-15
3010,6,143,9,1,KGID103009,Srinivas Bhandari,1986-08-29,1,1,0,2013-12-09
3011,6,143,10,3,KGID103010,Deepa Desai,1997-12-14,2,4,0,2006-03-29
3012,6,143,10,3,KGID103011,Anitha Kumar,1983-09-14,2,2,0,1997-07-18
3013,6,143,11,3,KGID103012,Krishna Devaraj,1988-02-05,1,3,0,2007-08-11
3014,6,143,11,3,KGID103013,Pradeep Hiremath,1989-08-21,1,5,0,2000-04-19
3015,6,143,11,3,KGID103014,Gopal Bhat,1975-02-04,1,8,0,2004-05-17
3016,6,143,11,3,KGID103015,Nagaraj Hiremath,1990-05-03,1,3,0,2013-03-18
3017,6,143,11,3,KGID103016,Naveen Reddy,1978-11-17,1,2,0,1997-12-13
3018,6,143,12,3,KGID103017,Rekha Patil,1986-05-19,2,3,0,2000-04-07
3019,6,143,12,3,KGID103018,Geetha Kulkarni,1987-10-06,2,1,0,2003-05-21
3020,6,143,12,3,KGID103019,Lokesh Nayak,1980-03-20,1,6,0,2007-08-06
3021,6,143,12,3,KGID103020,Pradeep Rao,1996-09-24,1,7,0,2010-04-26
3022,6,143,12,3,KGID103021,Harish Gowda,2001-11-25,1,4,0,2018-09-14
3023,6,143,12,3,KGID103022,Pradeep Patil,1994-05-31,1,4,0,2006-11-09
3024,6,143,12,3,KGID103023,Lokesh Iyer,1989-04-09,1,1,0,2021-08-15
3025,6,143,12,3,KGID103024,Harish Rao,2004-02-24,1,2,0,2002-03-20
3026,6,143,12,3,KGID103025,Basavaraj Jadhav,1986-12-17,1,7,0,2012-07-27
3027,6,143,12,3,KGID103026,Geetha Iyer,1986-09-26,2,1,0,2016-06-26
3028,6,143,12,3,KGID103027,Pushpa Reddy,1991-01-03,2,7,0,2002-07-28
3029,6,144,8,5,KGID103028,Manjunath Gowda,1994-03-20,1,4,0,2016-03-10
3030,6,144,9,1,KGID103029,Raghavendra Reddy,1982-11-08,1,6,0,2005-05-09
3031,6,144,10,3,KGID103030,Suresh Hiremath,1993-06-04,1,6,0,2022-03-15
3032,6,144,10,3,KGID103031,Suresh Devaraj,1997-04-25,1,6,0,2001-11-06
3033,6,144,10,3,KGID103032,Girish Poojary,1996-08-07,1,2,0,2017-05-12
3034,6,144,11,3,KGID103033,Chandrashekar Poojary,1979-04-16,1,3,0,2008-09-22
3035,6,144,11,3,KGID103034,Vijay Kamath,1999-09-18,1,7,0,2001-07-13
3036,6,144,11,3,KGID103035,Kiran Gowda,1995-07-12,1,6,0,2016-12-04
3037,6,144,11,3,KGID103036,Harish Devaraj,1977-06-06,1,8,0,2021-06-29
3038,6,144,11,3,KGID103037,Sandeep Poojary,1999-02-08,1,4,0,2013-06-21
3039,6,144,12,3,KGID103038,Rajesh Kumar,1986-10-07,1,2,0,2012-07-11
3040,6,144,12,3,KGID103039,Dinesh Reddy,1997-06-20,1,4,0,2002-12-17
3041,6,144,12,3,KGID103040,Anand Kamath,1999-05-19,1,7,0,2023-10-13
3042,6,144,12,3,KGID103041,Shivakumar Hegde,1984-07-01,1,5,0,2011-01-03
3043,6,144,12,3,KGID103042,Geetha Achar,2002-06-27,2,2,0,2015-08-26
3044,6,144,12,3,KGID103043,Shivakumar Shetty,2001-02-21,1,6,0,2001-05-16
3045,6,144,12,3,KGID103044,Suresh Bhat,1984-08-10,1,2,0,2010-08-23
3046,6,144,12,3,KGID103045,Basavaraj Desai,1983-03-31,1,4,1,2007-01-06
3047,6,144,12,3,KGID103046,Mahesh Reddy,2000-05-02,1,2,0,2010-09-21
3048,6,144,12,3,KGID103047,Prakash Hiremath,1996-01-27,1,4,0,2015-05-17
3049,6,145,8,6,KGID103048,Rajesh Naik,1997-03-19,1,7,0,2010-03-17
3050,6,145,9,1,KGID103049,Sowmya Rao,1991-01-19,2,3,0,2003-01-06
3051,6,145,10,3,KGID103050,Pradeep Nayak,1992-02-29,1,6,0,2007-05-19
3052,6,145,10,3,KGID103051,Sandeep Iyer,1989-11-13,1,8,0,2001-09-08
3053,6,145,11,3,KGID103052,Pushpa Gowda,1986-11-08,2,7,0,2009-08-22
3054,6,145,11,3,KGID103053,Savitri Nayak,1984-11-10,2,1,0,1998-11-15
3055,6,145,11,3,KGID103054,Krishna Patil,1995-03-12,1,8,0,2007-04-14
3056,6,145,11,3,KGID103055,Vijay Hegde,1986-05-29,1,4,0,2003-07-08
3057,6,145,11,3,KGID103056,Sandeep Nayak,1992-05-10,1,2,0,2009-12-29
3058,6,145,11,3,KGID103057,Nagaraj Shetty,2001-03-03,1,7,0,2023-11-06
3059,6,145,11,3,KGID103058,Basavaraj Bhat,1996-04-03,1,5,0,2019-06-15
3060,6,145,11,3,KGID103059,Umesh Hegde,2000-08-25,1,2,0,2021-10-07
3061,6,145,12,3,KGID103060,Ramesh Reddy,1981-02-11,1,1,0,2012-05-19
3062,6,145,12,3,KGID103061,Kiran Desai,1996-12-05,1,5,0,2023-12-05
3063,6,145,12,3,KGID103062,Pradeep Hegde,1998-10-18,1,2,0,2015-06-28
3064,6,145,12,3,KGID103063,Shobha Reddy,1989-02-28,2,5,0,2014-11-15
3065,6,145,12,3,KGID103064,Yogesh Reddy,1990-12-26,1,7,0,2005-03-27
3066,6,145,12,3,KGID103065,Naveen Bhat,1986-06-16,1,2,0,2017-10-02
3067,6,145,12,3,KGID103066,Ravi Nayak,1995-10-27,1,4,0,2018-08-08
3068,6,145,12,3,KGID103067,Sunita Shetty,2001-11-12,2,5,0,2006-12-11
3069,6,145,12,3,KGID103068,Girish Naik,1991-11-20,1,8,0,2001-06-26
3070,6,146,9,4,KGID103069,Suresh Reddy,1983-01-21,1,1,0,2003-10-13
3071,6,146,9,4,KGID103070,Manoj Reddy,1990-06-23,1,2,0,1995-06-11
3072,6,146,9,1,KGID103071,Ravi Gowda,1993-06-13,1,6,0,2006-03-14
3073,6,146,9,1,KGID103072,Prakash Desai,1980-08-04,1,4,0,2023-12-03
3074,6,146,10,3,KGID103073,Girish Kamath,1983-01-05,1,8,0,2023-05-11
3075,6,146,10,3,KGID103074,Naveen Patil,1999-02-06,1,2,0,2009-10-10
3076,6,146,10,3,KGID103075,Yogesh Patil,1988-03-26,1,7,0,2022-04-17
3077,6,146,11,3,KGID103076,Shivakumar Nayak,1996-11-07,1,7,0,2023-08-26
3078,6,146,11,3,KGID103077,Anand Patil,1986-11-15,1,8,0,2005-10-13
3079,6,146,11,3,KGID103078,Mahesh Naik,1987-09-01,1,3,0,2014-09-01
3080,6,146,11,3,KGID103079,Naveen Bhat,1977-08-11,1,3,0,2014-10-29
3081,6,146,11,3,KGID103080,Naveen Shetty,1990-01-02,1,5,0,2019-07-12
3082,6,146,12,3,KGID103081,Gopal Nayak,2000-02-01,1,5,0,2000-12-30
3083,6,146,12,3,KGID103082,Rekha Gowda,1990-05-12,2,4,0,2018-06-25
3084,6,146,12,3,KGID103083,Shivakumar Kumar,1991-02-15,1,4,0,2003-07-11
3085,6,146,12,3,KGID103084,Rekha Devaraj,1989-06-14,2,1,0,2021-05-09
3086,6,146,12,3,KGID103085,Roopa Bhandari,1983-11-04,2,6,0,2015-07-12
3087,6,146,12,3,KGID103086,Gopal Kumar,2003-10-31,1,6,0,2020-11-09
3088,6,146,12,3,KGID103087,Rajesh Achar,1987-03-19,1,7,0,2021-10-07
3089,6,146,12,3,KGID103088,Krishna Achar,1982-08-18,1,5,0,2000-04-08
3090,6,146,12,3,KGID103089,Basavaraj Shetty,1991-04-21,1,8,0,2002-06-06
3091,6,146,12,3,KGID103090,Vinay Devaraj,2004-01-02,1,8,0,2007-04-12
3092,6,146,12,3,KGID103091,Manjunath Bhandari,1988-09-13,1,2,0,2009-03-26
3093,6,146,12,3,KGID103092,Basavaraj Patil,1989-08-13,1,7,0,2004-03-22
3094,6,146,12,3,KGID103093,Lokesh Shetty,2003-06-14,1,7,0,2005-04-11
3095,7,152,8,2,KGID103094,Anand Nayak,1991-07-27,1,7,0,2016-08-14
3096,7,152,9,1,KGID103095,Radha Bhandari,1998-04-24,2,7,0,2018-11-04
3097,7,152,9,1,KGID103096,Naveen Patil,1986-10-07,1,3,0,2019-12-30
3098,7,152,10,3,KGID103097,Lakshmi Bhat,1977-05-06,2,6,1,2002-10-24
3099,7,152,10,3,KGID103098,Ravi Gowda,1994-09-19,1,7,0,2023-12-02
3100,7,152,11,3,KGID103099,Sowmya Kumar,1992-06-16,2,1,1,2009-09-05
3101,7,152,11,3,KGID103100,Manjunath Kumar,1985-03-24,1,5,0,1999-03-24
3102,7,152,11,3,KGID103101,Umesh Patil,1977-01-11,1,7,0,2023-03-12
3103,7,152,11,3,KGID103102,Basavaraj Desai,1978-02-25,1,4,0,2019-09-05
3104,7,152,11,3,KGID103103,Sowmya Kulkarni,1978-03-21,2,1,0,2002-04-10
3105,7,152,11,3,KGID103104,Sandeep Patil,1984-07-22,1,7,0,2014-04-01
3106,7,152,11,3,KGID103105,Suresh Gowda,1993-06-24,1,5,0,2016-12-14
3107,7,152,11,3,KGID103106,Manoj Hegde,1994-05-31,1,8,0,2020-11-14
3108,7,152,12,3,KGID103107,Manjunath Kamath,2001-04-14,1,6,0,2021-07-24
3109,7,152,12,3,KGID103108,Manjula Reddy,1994-04-27,2,1,0,2019-03-16
3110,7,152,12,3,KGID103109,Nagaraj Shetty,1996-02-02,1,6,0,2023-11-28
3111,7,152,12,3,KGID103110,Ramesh Iyer,1996-06-10,1,7,0,2010-12-21
3112,7,152,12,3,KGID103111,Gopal Nayak,1985-03-11,1,7,0,2015-08-12
3113,7,152,12,3,KGID103112,Anand Reddy,2000-12-10,1,5,0,2020-12-04
3114,7,152,12,3,KGID103113,Lokesh Patil,1982-01-03,1,3,0,2019-04-02
3115,7,152,12,3,KGID103114,Rekha Devaraj,1984-09-19,2,1,0,2007-05-23
3116,7,153,9,2,KGID103115,Vijay Patil,1993-12-22,1,8,0,2007-07-13
3117,7,153,9,1,KGID103116,Roopa Shetty,1989-11-01,2,7,0,2009-09-11
3118,7,153,9,1,KGID103117,Ravi Devaraj,1992-07-16,1,2,0,2009-12-28
3119,7,153,10,3,KGID103118,Kiran Iyer,1997-03-27,1,2,0,2019-03-27
3120,7,153,10,3,KGID103119,Rajesh Iyer,1979-06-12,1,6,0,2021-10-04
3121,7,153,11,3,KGID103120,Prakash Naik,1992-02-03,1,1,0,1996-06-19
3122,7,153,11,3,KGID103121,Mahesh Achar,1996-09-17,1,1,0,2022-08-20
3123,7,153,11,3,KGID103122,Basavaraj Kulkarni,1997-03-26,1,2,0,2016-04-11
3124,7,153,11,3,KGID103123,Gopal Achar,1978-10-15,1,2,0,2017-10-30
3125,7,153,11,3,KGID103124,Anand Bhat,1997-12-23,1,1,0,2003-08-25
3126,7,153,12,3,KGID103125,Sandeep Nayak,1991-06-01,1,5,0,2013-09-12
3127,7,153,12,3,KGID103126,Shobha Kulkarni,2003-08-03,2,7,0,2003-10-09
3128,7,153,12,3,KGID103127,Prakash Kamath,1984-08-10,1,2,0,2011-12-24
3129,7,153,12,3,KGID103128,Manoj Devaraj,2004-07-02,1,8,0,2008-09-23
3130,7,153,12,3,KGID103129,Mahesh Patil,1996-09-09,1,8,0,2012-03-25
3131,7,153,12,3,KGID103130,Pradeep Kumar,1987-10-16,1,3,0,2018-07-25
3132,7,153,12,3,KGID103131,Ravi Hiremath,1983-10-10,1,7,0,2011-05-19
3133,7,153,12,3,KGID103132,Basavaraj Reddy,1982-06-27,1,5,0,2012-06-14
3134,7,153,12,3,KGID103133,Ramesh Hiremath,1985-05-29,1,5,0,2010-04-01
3135,7,153,12,3,KGID103134,Dinesh Rao,1995-05-11,1,1,0,2009-11-25
3136,7,153,12,3,KGID103135,Lokesh Kumar,1994-01-01,1,5,0,2022-06-05
3137,7,153,12,3,KGID103136,Santosh Iyer,1989-08-08,1,5,0,2019-10-31
3138,7,154,9,2,KGID103137,Krishna Poojary,1996-08-03,1,3,0,2000-06-07
3139,7,154,8,2,KGID103138,Sandeep Nayak,1995-07-20,1,6,0,1998-06-01
3140,7,154,9,1,KGID103139,Chandrashekar Nayak,1991-03-21,1,5,0,2018-12-26
3141,7,154,10,3,KGID103140,Pradeep Shetty,1998-11-05,1,2,0,2020-04-25
3142,7,154,10,3,KGID103141,Santosh Devaraj,1986-09-05,1,4,0,2023-05-28
3143,7,154,10,3,KGID103142,Rajesh Rao,1982-08-17,1,2,0,2007-04-24
3144,7,154,11,3,KGID103143,Anand Gowda,1993-03-14,1,7,0,1998-06-08
3145,7,154,11,3,KGID103144,Sandeep Kumar,1978-01-03,1,1,0,2012-11-15
3146,7,154,11,3,KGID103145,Dinesh Nayak,1996-07-02,1,2,0,2014-09-26
3147,7,154,11,3,KGID103146,Prakash Poojary,1996-09-03,1,1,0,1996-12-24
3148,7,154,11,3,KGID103147,Sandeep Hegde,1978-04-17,1,8,0,2011-01-03
3149,7,154,12,3,KGID103148,Suresh Naik,1982-02-17,1,4,0,2007-06-23
3150,7,154,12,3,KGID103149,Anand Bhandari,1982-09-30,1,1,0,2020-05-19
3151,7,154,12,3,KGID103150,Raghavendra Desai,1996-12-22,1,2,0,2023-09-17
3152,7,154,12,3,KGID103151,Gopal Kulkarni,1980-01-24,1,7,0,2008-11-16
3153,7,154,12,3,KGID103152,Krishna Reddy,1981-11-19,1,6,0,2003-06-23
3154,7,154,12,3,KGID103153,Vinay Kumar,1985-12-15,1,5,0,2000-04-23
3155,7,154,12,3,KGID103154,Umesh Bhat,1984-05-17,1,1,0,2007-07-22
3156,7,154,12,3,KGID103155,Santosh Iyer,2002-09-23,1,3,0,2009-07-15
3157,7,154,12,3,KGID103156,Vijay Kulkarni,2004-05-09,1,1,0,2018-03-24
3158,7,154,12,3,KGID103157,Kiran Hegde,1980-05-17,1,8,0,2004-12-09
3159,7,154,12,3,KGID103158,Anand Hiremath,1991-11-16,1,2,0,2010-12-22
3160,7,154,12,3,KGID103159,Dinesh Kamath,1989-10-22,1,7,0,2019-09-22
3161,7,154,12,3,KGID103160,Yogesh Iyer,1989-11-09,1,4,0,2006-09-27
3162,7,154,12,3,KGID103161,Naveen Devaraj,1991-03-29,1,1,0,2020-12-30
3163,7,154,12,3,KGID103162,Ramesh Hiremath,1982-04-05,1,1,0,2012-07-08
3164,7,154,12,3,KGID103163,Girish Reddy,1984-09-01,1,4,0,2002-08-10
3165,7,154,12,3,KGID103164,Gopal Naik,1999-10-16,1,7,0,2020-06-16
3166,7,155,9,2,KGID103165,Vinay Poojary,1980-07-15,1,8,0,1996-05-20
3167,7,155,9,1,KGID103166,Manjunath Achar,1985-01-26,1,2,0,2002-07-09
3168,7,155,10,3,KGID103167,Manjunath Iyer,1989-01-18,1,1,0,2000-10-27
3169,7,155,10,3,KGID103168,Savitri Patil,1987-08-11,2,1,0,1997-10-26
3170,7,155,11,3,KGID103169,Suresh Hiremath,2001-09-17,1,5,0,2017-07-01
3171,7,155,11,3,KGID103170,Kiran Kumar,1996-08-16,1,4,0,1996-09-22
3172,7,155,11,3,KGID103171,Vijay Patil,1992-04-06,1,4,0,1996-08-12
3173,7,155,11,3,KGID103172,Srinivas Patil,1992-11-15,1,1,0,2000-06-04
3174,7,155,11,3,KGID103173,Nagaraj Patil,1994-12-16,1,7,0,2019-11-13
3175,7,155,12,3,KGID103174,Chandrashekar Hegde,1993-04-02,1,4,0,2011-08-10
3176,7,155,12,3,KGID103175,Anand Patil,1985-07-26,1,2,1,2016-07-29
3177,7,155,12,3,KGID103176,Mahesh Nayak,2004-11-06,1,3,0,2015-04-24
3178,7,155,12,3,KGID103177,Yogesh Hegde,1986-06-07,1,6,0,2020-07-23
3179,7,155,12,3,KGID103178,Pradeep Patil,1980-11-16,1,8,0,2019-03-30
3180,7,155,12,3,KGID103179,Gopal Bhat,1994-11-19,1,8,0,2019-09-06
3181,7,155,12,3,KGID103180,Chandrashekar Naik,1994-07-07,1,8,0,2015-10-17
3182,7,155,12,3,KGID103181,Manjula Devaraj,1981-06-29,2,7,0,2023-10-16
3183,7,155,12,3,KGID103182,Nagaveni Reddy,1993-08-18,2,1,0,2010-05-14
3184,7,155,12,3,KGID103183,Girish Naik,1990-11-18,1,8,0,2023-05-12
3185,7,156,9,2,KGID103184,Harish Hegde,1989-02-10,1,8,0,2008-04-08
3186,7,156,8,2,KGID103185,Raghavendra Hegde,1991-11-20,1,1,0,2008-07-27
3187,7,156,9,1,KGID103186,Vijay Iyer,1985-08-12,1,8,0,2021-08-01
3188,7,156,9,1,KGID103187,Naveen Iyer,1987-12-16,1,5,0,2018-03-21
3189,7,156,10,3,KGID103188,Basavaraj Kulkarni,1988-01-25,1,3,0,2007-06-14
3190,7,156,10,3,KGID103189,Mahesh Nayak,1991-12-17,1,3,0,2009-06-06
3191,7,156,10,3,KGID103190,Basavaraj Desai,1980-07-02,1,2,0,2002-09-24
3192,7,156,11,3,KGID103191,Manoj Jadhav,1979-09-29,1,7,0,2013-09-20
3193,7,156,11,3,KGID103192,Girish Hiremath,1979-11-03,1,7,0,2012-11-01
3194,7,156,11,3,KGID103193,Mahesh Gowda,1975-05-15,1,5,0,2004-12-11
3195,7,156,11,3,KGID103194,Naveen Naik,1985-06-23,1,6,0,2005-09-09
3196,7,156,11,3,KGID103195,Roopa Gowda,1977-09-14,2,3,0,2016-01-01
3197,7,156,11,3,KGID103196,Krishna Iyer,1983-06-11,1,8,0,2000-11-26
3198,7,156,11,3,KGID103197,Dinesh Iyer,1994-01-04,1,7,0,2013-09-28
3199,7,156,12,3,KGID103198,Yogesh Iyer,1981-05-14,1,6,0,2007-05-14
3200,7,156,12,3,KGID103199,Santosh Hiremath,1991-12-01,1,5,0,2005-12-23
3201,7,156,12,3,KGID103200,Manoj Reddy,1999-05-08,1,8,0,2017-06-11
3202,7,156,12,3,KGID103201,Naveen Reddy,1999-12-08,1,8,0,2001-10-09
3203,7,156,12,3,KGID103202,Harish Desai,1980-12-04,1,7,0,2009-06-30
3204,7,156,12,3,KGID103203,Suresh Devaraj,1989-11-16,1,3,0,2010-10-13
3205,7,156,12,3,KGID103204,Vinay Jadhav,1987-07-04,1,7,0,2020-08-08
3206,7,156,12,3,KGID103205,Prakash Achar,1997-12-22,1,1,0,2012-10-07
3207,7,156,12,3,KGID103206,Manoj Achar,1999-10-04,1,1,0,2023-10-02
3208,7,156,12,3,KGID103207,Vinay Desai,1996-10-05,1,2,0,2002-06-18
3209,7,156,12,3,KGID103208,Ramesh Gowda,1987-12-29,1,4,0,2021-05-17
3210,7,156,12,3,KGID103209,Krishna Naik,2002-06-16,1,6,0,2017-05-20
3211,7,156,12,3,KGID103210,Girish Rao,2003-08-10,1,7,0,2005-09-27
3212,7,156,12,3,KGID103211,Gopal Hegde,1999-08-31,1,2,0,2015-06-26
3213,7,157,9,2,KGID103212,Mahesh Hegde,1992-03-26,1,1,0,2015-05-22
3214,7,157,9,1,KGID103213,Pradeep Iyer,1981-12-26,1,5,0,2000-06-18
3215,7,157,9,1,KGID103214,Shivakumar Kumar,1988-02-29,1,4,0,2000-04-01
3216,7,157,10,3,KGID103215,Pradeep Desai,1993-11-04,1,3,0,2009-10-17
3217,7,157,10,3,KGID103216,Sandeep Poojary,1998-10-18,1,4,0,2005-11-07
3218,7,157,10,3,KGID103217,Sandeep Achar,1999-08-08,1,1,0,1999-03-26
3219,7,157,11,3,KGID103218,Harish Iyer,1988-06-09,1,3,0,2009-06-17
3220,7,157,11,3,KGID103219,Nagaraj Shetty,1996-03-30,1,8,0,2003-08-05
3221,7,157,11,3,KGID103220,Ravi Kulkarni,1978-02-26,1,1,0,2005-06-29
3222,7,157,11,3,KGID103221,Mahesh Desai,1984-06-02,1,6,0,2015-01-03
3223,7,157,11,3,KGID103222,Lakshmi Kumar,2001-10-12,2,3,0,2022-03-29
3224,7,157,11,3,KGID103223,Krishna Bhat,1996-10-04,1,5,0,1999-11-30
3225,7,157,11,3,KGID103224,Vinay Jadhav,1994-02-25,1,1,0,2022-08-12
3226,7,157,12,3,KGID103225,Radha Shetty,1999-10-19,2,3,1,2012-09-28
3227,7,157,12,3,KGID103226,Suresh Reddy,1999-09-04,1,6,0,2012-12-01
3228,7,157,12,3,KGID103227,Srinivas Hegde,1994-07-16,1,6,0,2022-11-05
3229,7,157,12,3,KGID103228,Umesh Poojary,1982-01-27,1,5,0,2022-09-09
3230,7,157,12,3,KGID103229,Girish Rao,1998-02-22,1,5,0,2017-08-31
3231,7,157,12,3,KGID103230,Basavaraj Gowda,1992-10-17,1,1,0,2005-06-02
3232,7,157,12,3,KGID103231,Prakash Reddy,1981-04-11,1,5,0,2003-09-11
3233,7,157,12,3,KGID103232,Ramesh Iyer,2002-10-16,1,7,0,2005-12-08
3234,7,157,12,3,KGID103233,Suresh Kumar,1985-03-09,1,3,0,2004-10-30
3235,7,157,12,3,KGID103234,Yogesh Kulkarni,1989-06-18,1,5,0,2017-11-26
3236,7,157,12,3,KGID103235,Savitri Rao,1996-10-18,2,5,0,2021-12-26
3237,7,157,12,3,KGID103236,Srinivas Kumar,1986-09-28,1,3,0,2009-07-14
