VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2711,7909,Nirmala Devaraj,28,2,0
2712,7914,Anand Naik,14,1,1
2713,7920,Nirmala Poojary,25,2,0
2714,7921,Srinivas Naik,93,1,0
2715,7923,Roopa Bhandari,26,2,0
2716,7925,Ayesha Sheikh,90,2,0
2717,7929,Lokesh Prabhu,60,1,0
2718,7930,Ratna Fernandes,27,2,0
2719,7936,Radha Prabhu,66,2,0
2720,7938,Zainab Khan,19,2,0
2721,7949,Sheela Achar,54,2,0
2722,7950,Ratna Kamath,45,2,0
2723,7951,Prakash Rao,67,1,0
2724,7963,Rekha Kumar,27,2,0
2725,7964,Vani Fernandes,37,2,0
2726,7969,Mary Prabhu,18,2,0
2727,7971,Zainab Hegde,46,2,0
2728,7977,Raghavendra Naik,30,1,0
2729,7987,Raghavendra Reddy,34,1,0
2730,7988,Bhagya Reddy,42,2,0
2731,7989,Manjunath Khan,27,1,0
2732,7990,Nagaveni Kamath,30,2,0
2733,7991,Ratna Patil,32,2,0
2734,7991,Shwetha Gowda,56,2,0
2735,7991,Kavya Sheikh,20,2,0
2736,7992,Bhagya Bhat,17,2,0
2737,7993,Jayashree Khan,25,2,0
2738,7996,Basavaraj Prabhu,60,1,0
2739,7997,Vani Kumar,22,2,0
2740,8000,Jayashree Iyer,64,2,0
2741,8005,Yashoda Devaraj,40,2,0
2742,8006,Shwetha Prabhu,18,2,0
2743,8009,Manjula Urs,13,2,0
2744,8013,Nagaraj Shetty,59,1,0
2745,8016,Anthony Devaraj,41,1,0
2746,8018,Kamala Naik,15,2,0
2747,8022,Jayashree Poojary,54,2,0
2748,8026,Fathima Pinto,21,2,0
2749,8029,Shwetha Kumar,71,2,0
2750,8031,Srinivas Poojary,19,1,0
2751,8035,Gopal Naidu,37,1,0
2752,8037,Basavaraj Naik,8,1,0
2753,8038,Ravi Naik,39,1,0
2754,8039,Shwetha Jadhav,13,2,0
2755,8044,Nagaveni Naik,35,2,0
2756,8048,Zainab Nayak,13,2,0
2757,8052,Raghavendra Devaraj,18,1,0
2758,8053,Yashoda Iyer,69,2,0
2759,8056,Yashoda Gowda,31,2,0
2760,8057,Rekha Naik,39,2,0
2761,8058,Rajesh Poojary,44,1,0
2762,8059,Roopa Gowda,20,2,0
2763,8060,Deepak Prabhu,48,1,0
2764,8063,Ganesh Fernandes,14,1,0
2765,8070,Ramesh Desai,25,1,0
2766,8071,Fathima Hiremath,27,2,0
2767,8075,Kamala Gowda,77,2,0
2768,8077,Pallavi Kumar,29,2,0
2769,8080,Kiran Hegde,53,1,0
2770,8081,Kamala Hegde,72,2,0
2771,8083,Kamala Shetty,17,2,0
2772,8086,Lakshmi Desai,20,2,0
2773,8088,Ayesha Kamath,48,2,0
2774,8092,Kavya Fernandes,49,2,0
2775,8097,Puttaswamy Jadhav,16,1,0
2776,8098,Lakshmi Shetty,68,2,0
2777,8102,Nagaveni Gowda,67,2,0
2778,8105,Naveen Pinto,21,1,0
2779,8108,Fathima Jadhav,39,2,0
2780,8110,Byrappa Naik,43,1,0
2781,8111,Vani Poojary,45,2,0
2782,8113,Ramesh Patil,27,1,0
2783,8118,Manjula Urs,29,2,0
2784,8123,Chandrashekar Prabhu,23,1,0
2785,8132,Lakshmi Naik,4,2,0
2786,8137,Raghavendra Rao,58,1,0
2787,8137,Srinivas Kamath,34,1,0
2788,8137,Imran Achar,44,1,0
2789,8145,Dinesh Urs,49,1,0
2790,8149,Yashoda Prabhu,44,2,0
2791,8152,Kavya Devaraj,28,2,0
2792,8153,Rekha Setty,27,2,0
2793,8154,Sunita Patil,65,2,0
2794,8155,Roopa Patil,36,2,0
2795,8157,Lakshmi Devaraj,67,2,0
2796,8159,Krishna Kulkarni,32,1,0
2797,8160,Ayesha Poojary,29,2,0
2798,8161,Manjula Rao,34,2,0
2799,8162,Pushpa Naik,46,2,0
2800,8163,Anitha Gowda,25,2,0
2801,8164,Kamala Patil,25,2,0
2802,8165,Lokesh Iyer,19,1,0
2803,8168,John Desai,19,1,0
2804,8169,Roopa Shetty,39,2,0
2805,8173,Kavya Jadhav,64,2,0
2806,8174,Dinesh Devaraj,95,1,0
2807,8183,Sunita Bhandari,94,2,0
2808,8184,Manjula Kamath,58,2,0
2809,8185,Nandini Hegde,23,2,0
2810,8190,Shivakumar Iyer,52,1,0
2811,8191,Shwetha Prabhu,32,2,0
2812,8193,Roopa Iyer,33,2,0
2813,8196,Pallavi Pinto,20,2,0
2814,8197,Byrappa Nayak,58,1,0
2815,8198,Shobha Poojary,49,2,0
2816,8203,Nandini Reddy,34,2,0
2817,8204,Sowmya Hiremath,57,2,0
2818,8205,Bhagya Patil,45,2,0
2819,8211,Halappa Shetty,31,1,0
2820,8213,Salman Iyer,49,1,0
2821,8223,Kamala Shetty,26,2,0
2822,8224,John Reddy,39,1,0
2823,8239,Geetha Shetty,17,2,0
2824,8240,Ayesha Naidu,24,2,0
2825,8241,Ratna Iyer,31,2,0
2826,8243,Roopa Setty,45,2,0
2827,8245,Anitha Nayak,48,2,0
2828,8246,Ayesha Pinto,35,2,0
2829,8250,Geetha Kulkarni,22,2,0
2830,8251,Karan Kumar,57,1,0
2831,8252,Savitri Poojary,41,2,0
2832,8255,Kamala Patil,36,2,0
2833,8256,Jayashree Khan,33,2,0
2834,8260,Rekha Kamath,33,2,0
2835,8263,Anitha Urs,23,2,0
2836,8264,Suresh Gowda,54,1,0
2837,8266,Nandini Setty,25,2,0
2838,8270,Lakshmi Hegde,23,2,0
2839,8275,Imran Rao,37,1,0
2840,8278,Kamala Kumar,25,2,0
2841,8281,Abdul Hegde,32,1,0
2842,8282,Pallavi Fernandes,95,2,0
2843,8283,Vinay Shetty,31,1,0
2844,8291,Pallavi D'Souza,34,2,0
2845,8296,Joseph Shetty,25,1,0
2846,8299,Prakash Khan,3,1,0
2847,8299,Shwetha Shetty,58,2,0
2848,8302,Nandini Sheikh,52,2,1
2849,8306,Gopal Fernandes,27,1,0
2850,8307,Vijay Naik,54,1,0
2851,8311,Deepa Achar,39,2,0
2852,8316,Nagaveni Poojary,44,2,0
2853,8321,Anand Sheikh,57,1,0
2854,8323,Sheela Desai,35,2,0
2855,8330,Harish Desai,11,1,0
2856,8334,Girish Kulkarni,15,1,0
2857,8336,Geetha Khan,43,2,0
2858,8337,Manoj Poojary,43,1,0
2859,8338,Ibrahim Reddy,32,1,0
2860,8340,Fathima Rao,12,2,0
2861,8341,Radha Urs,57,2,0
2862,8343,Fathima Gowda,40,2,0
2863,8346,Shivakumar Hegde,72,1,0
2864,8357,Kamala Kulkarni,37,2,0
2865,8362,Lakshmi Achar,10,2,0
2866,8365,Nandini Devaraj,27,2,0
2867,8366,Yusuf Kumar,95,1,0
2868,8370,Abdul Rao,79,1,0
2869,8372,Yusuf Kumar,23,1,0
2870,8373,Puttaswamy Naidu,34,1,0
2871,8375,Ashok Gowda,44,1,0
2872,8375,Nirmala Bhandari,17,2,0
2873,8376,Roopa Hiremath,50,2,0
2874,8379,Savitri Kulkarni,43,2,0
2875,8381,Sheela Rao,44,2,0
2876,8390,Radha Pinto,38,2,0
2877,8392,Nirmala Desai,53,2,0
2878,8397,Xavier Urs,62,1,0
2879,8398,Anitha Rao,62,2,0
2880,8399,Abdul Devaraj,38,1,0
2881,8402,John Kulkarni,26,1,0
2882,8408,Pushpa Pinto,51,2,0
2883,8412,Manoj Khan,61,1,0
2884,8413,Pallavi Bhat,33,2,0
2885,8414,Yashoda Achar,25,2,0
2886,8415,Karan Pinto,47,1,0
2887,8416,Nirmala Kamath,10,2,0
2888,8417,Anand Devaraj,56,1,0
2889,8418,Ravi Iyer,63,1,0
2890,8422,Yashoda Pinto,50,2,0
2891,8423,Nandini Pinto,55,2,0
2892,8425,Ayesha Fernandes,11,2,0
2893,8428,Abdul Achar,35,1,0
2894,8429,Channabasappa Rao,31,1,0
2895,8430,Sunita Pinto,74,2,0
2896,8432,Nagaveni Reddy,39,2,0
2897,8438,Mahesh Rao,37,1,0
2898,8440,Roopa Kumar,16,2,0
2899,8441,Joseph Sheikh,30,1,0
2900,8447,Vinay Prabhu,43,1,0
2901,8449,Jayashree Kumar,47,2,0
2902,8451,Muniraju Fernandes,38,1,0
2903,8465,Geetha Sheikh,51,2,0
2904,8468,Salman Jadhav,68,1,0
2905,8468,Dinesh Hegde,32,1,0
2906,8473,Sowmya Bhat,30,2,0
2907,8475,Geetha Kamath,31,2,0
2908,8477,Yashoda Reddy,46,2,0
2909,8480,Pallavi Bhandari,30,2,0
2910,8485,Bhagya D'Souza,43,2,0
2911,8486,Sheela Desai,95,2,0
2912,8487,Halappa Gowda,21,1,0
2913,8488,Anitha Setty,40,2,0
2914,8490,Chandrashekar Bhat,28,1,0
2915,8491,Bhagya Sheikh,28,2,0
2916,8494,Vani Kumar,23,2,0
2917,8495,Joseph Hegde,18,1,0
2918,8495,Muniraju Khan,27,1,0
2919,8498,Ganesh Reddy,31,1,0
2920,8499,John Kamath,65,1,0
2921,8501,Joseph Gowda,38,1,0
2922,8502,Nagaraj Achar,21,1,0
2923,8502,Anitha Poojary,27,2,0
2924,8502,Girish Jadhav,14,1,0
2925,8503,Mary Jadhav,95,2,0
2926,8504,Byrappa Shetty,7,1,0
2927,8509,Ganesh Naidu,52,1,0
2928,8512,Deepa Fernandes,51,2,0
2929,8516,Kamala Naik,17,2,0
2930,8518,Ravi Naik,34,1,0
2931,8521,Rekha Khan,25,2,0
2932,8527,Ayesha Naik,25,2,0
2933,8530,Zainab Reddy,38,2,0
2934,8533,Pradeep Shetty,48,1,0
2935,8535,Nagaveni Prabhu,67,2,1
2936,8540,Suresh Desai,24,1,0
2937,8542,Yogesh Reddy,51,1,0
2938,8543,Deepa Kamath,52,2,0
2939,8544,Puttaswamy Naik,13,1,0
2940,8552,Pradeep Jadhav,45,1,0
2941,8553,Anand Rao,19,1,0
2942,8555,Anitha Shetty,48,2,0
2943,8558,Ayesha D'Souza,38,2,0
2944,8563,Fathima Devaraj,60,2,0
2945,8564,Manjula Nayak,91,2,0
2946,8567,Pushpa Gowda,47,2,0
2947,8571,Joseph Pinto,52,1,0
2948,8573,Anand Rao,80,1,0
2949,8578,Nirmala Naik,29,2,0
2950,8582,Radha Devaraj,88,2,0
2951,8583,Vani Setty,49,2,0
2952,8592,Deepa Setty,16,2,0
2953,8594,Pradeep D'Souza,43,1,0
2954,8596,Kamala Poojary,24,2,0
2955,8597,Nandini D'Souza,37,2,0
2956,8599,Vani Bhat,25,2,0
2957,8600,Nandini Naik,50,2,0
2958,8612,Ratna Desai,80,2,0
2959,8613,Imran Hiremath,50,1,0
2960,8616,Roopa Urs,61,2,0
2961,8617,Vani Rao,50,2,0
2962,8619,Dinesh Reddy,70,1,0
2963,8620,Lakshmi Setty,34,2,0
2964,8621,Sheela Kamath,32,2,0
2965,8622,Lakshmi Achar,22,2,0
2966,8622,Arjun D'Souza,25,1,0
2967,8623,Sowmya Nayak,46,2,0
2968,8629,Vinay Hiremath,17,1,0
2969,8634,Xavier Poojary,29,1,0
2970,8639,Yogesh Naik,36,1,0
2971,8642,Nagaveni Patil,18,2,0
2972,8647,Yashoda Poojary,40,2,0
2973,8648,Muniraju Devaraj,39,1,0
2974,8649,Jayashree Iyer,70,2,0
2975,8651,Srinivas Naidu,46,1,1
2976,8654,Mary Kumar,95,2,0
2977,8656,Naveen Prabhu,22,1,0
2978,8657,Halappa Prabhu,36,1,0
2979,8659,Anitha Poojary,33,2,0
2980,8663,Vani Patil,28,2,0
2981,8664,Radha Nayak,51,2,0
2982,8667,Yogesh Patil,25,1,0
2983,8670,Ravi Hiremath,28,1,0
2984,8675,Channabasappa Rao,62,1,0
2985,8681,Lakshmi Khan,38,2,0
2986,8682,Radha Poojary,70,2,0
2987,8688,Nandini Naidu,53,2,0
2988,8697,Jayashree Achar,40,2,0
2989,8702,Arjun Bhandari,24,1,0
2990,8703,Savitri Hegde,45,2,0
2991,8708,Sowmya Shetty,15,2,0
2992,8711,Arjun Setty,29,1,0
2993,8714,Nagaveni Shetty,21,2,0
2994,8717,Sowmya Gowda,21,2,0
2995,8721,Karan D'Souza,62,1,0
2996,8727,Ashok Naidu,36,1,0
2997,8729,Mary Poojary,58,2,0
2998,8731,Jayashree Kulkarni,55,2,0
2999,8737,Karan Shetty,23,1,0
3000,8738,Kavya Hegde,37,2,0
3001,8739,Suresh Bhat,47,1,0
3002,8741,Pallavi Devaraj,17,2,0
3003,8747,Jayashree Prabhu,73,2,0
3004,8747,Lakshmi Shetty,28,2,0
3005,8748,Sunita Naidu,36,2,0
3006,8750,Anand Shetty,31,1,0
3007,8751,Gopal Pinto,50,1,0
3008,8763,Lokesh Desai,47,1,0
3009,8765,Mary Khan,33,2,0
3010,8771,Mary D'Souza,60,2,0
3011,8772,Shwetha Desai,53,2,0
3012,8776,Sheela Khan,33,2,0
3013,8782,Geetha Shetty,40,2,0
3014,8785,Shivakumar Hegde,43,1,0
3015,8788,Sowmya Devaraj,49,2,0
3016,8789,Rajesh Setty,36,1,0
3017,8790,John Hegde,25,1,0
3018,8792,Sunita Achar,36,2,0
3019,8797,Ayesha Reddy,13,2,0
3020,8800,Suresh Urs,24,1,0
3021,8801,Kiran Reddy,32,1,0
3022,8804,Manjunath Sheikh,31,1,0
3023,8805,Radha Reddy,16,2,0
3024,8806,Sunita Gowda,26,2,0
3025,8808,Kavya Hiremath,27,2,0
3026,8809,Rekha Urs,20,2,0
3027,8810,Pallavi Hegde,15,2,0
3028,8811,Jayashree Khan,50,2,0
3029,8812,Kamala Gowda,18,2,0
3030,8816,Manjula Kumar,46,2,0
3031,8820,Jayashree Setty,28,2,0
3032,8823,Abdul Poojary,43,1,0
3033,8824,Ayesha Devaraj,47,2,0
3034,8826,Nandini Naidu,55,2,0
3035,8827,Zainab Achar,45,2,0
3036,8829,Manjula Shetty,30,2,0
3037,8830,Deepak Reddy,25,1,0
3038,8832,Sowmya Desai,12,2,0
3039,8837,Srinivas Bhandari,35,1,0
3040,8840,Manoj Hiremath,35,1,0
3041,8849,Mary Pinto,56,2,0
3042,8850,Roopa Rao,18,2,0
3043,8851,Lakshmi Iyer,32,2,0
3044,8855,Yashoda Setty,23,2,0
3045,8867,Nandini Setty,13,2,0
3046,8868,Lakshmi Nayak,49,2,0
3047,8875,Raghavendra Jadhav,87,1,0
3048,8882,Xavier Reddy,54,1,0
3049,8885,Nandini Bhandari,60,2,0
3050,8888,Vani Hegde,44,2,0
3051,8890,Roopa Rao,38,2,0
3052,8891,Nagaraj Setty,24,1,0
3053,8894,Deepa Reddy,27,2,0
3054,8897,Sowmya Kamath,17,2,0
3055,8899,Vani Naik,84,2,0
3056,8900,Fathima Reddy,54,2,0
3057,8900,Joseph Desai,25,1,0
3058,8901,Roopa Reddy,43,2,0
3059,8910,Muniraju Reddy,35,1,0
3060,8921,Prakash Poojary,24,1,0
3061,8927,Lakshmi Fernandes,58,2,0
3062,8929,Harish Setty,37,1,0
3063,8932,Pushpa Sheikh,35,2,0
3064,8934,Shobha Fernandes,10,2,0
3065,8936,Radha Prabhu,40,2,0
3066,8937,Jayashree Prabhu,38,2,0
3067,8939,Kavya Reddy,9,2,0
3068,8942,Mary Jadhav,74,2,0
3069,8944,Salman Fernandes,16,1,0
3070,8949,Ramesh Kulkarni,9,1,0
3071,8950,Jayashree Setty,30,2,0
3072,8951,Yashoda D'Souza,21,2,0
3073,8953,Rekha Bhandari,37,2,0
3074,8957,Halappa Kamath,22,1,0
3075,8958,Ganesh Poojary,26,1,0
3076,8961,Nandini Prabhu,33,2,1
3077,8962,Vani Naidu,25,2,0
3078,8963,Vani Naik,49,2,0
3079,8966,Shwetha Patil,20,2,0
3080,8967,Vani Pinto,16,2,0
3081,8968,Ayesha Bhat,15,2,0
3082,8970,Umesh Fernandes,18,1,0
3083,8975,Ibrahim Reddy,38,1,0
3084,8978,Deepa Gowda,62,2,0
3085,8980,Bhagya Naidu,16,2,0
3086,8981,Zainab Bhandari,65,2,0
3087,8982,Bhagya Poojary,52,2,0
3088,8983,Manjula Reddy,36,2,0
3089,8992,Savitri Gowda,26,2,0
3090,8993,Kavya Urs,46,2,0
3091,8997,Prakash Gowda,52,1,0
3092,8999,Sheela Prabhu,77,2,1
3093,9000,Ayesha Achar,36,2,0
3094,9001,Bhagya Setty,17,2,0
3095,9002,Naveen Setty,8,1,0
3096,9003,Santosh Rao,84,1,0
3097,9004,Anitha D'Souza,47,2,0
3098,9010,Shwetha Setty,33,2,0
3099,9014,Fathima Devaraj,15,2,0
3100,9018,Dinesh Iyer,41,1,0
3101,9021,Jayashree Urs,59,2,0
3102,9026,Anitha Gowda,70,2,0
3103,9028,Ibrahim Khan,19,1,0
3104,9030,Deepa Reddy,19,2,0
3105,9031,Ibrahim Kamath,30,1,0
3106,9034,Pradeep Gowda,17,1,0
3107,9035,Abdul Reddy,22,1,0
3108,9038,Sunita Kulkarni,22,2,0
3109,9039,Shobha Khan,27,2,0
3110,9042,Fathima Rao,38,2,0
3111,9044,Rekha Devaraj,40,2,0
3112,9045,Manjula Pinto,47,2,0
3113,9046,Jayashree Kumar,49,2,0
3114,9047,Yogesh Rao,17,1,0
3115,9048,Dinesh Devaraj,37,1,0
3116,9049,Roopa Gowda,53,2,0
3117,9054,Lokesh Setty,48,1,0
3118,9061,Nirmala Fernandes,66,2,0
3119,9063,Deepa Bhandari,42,2,0
3120,9064,Xavier Gowda,26,1,0
3121,9067,Bhagya Rao,26,2,0
3122,9069,Geetha Reddy,31,2,0
3123,9074,Sowmya Khan,39,2,0
3124,9076,Channabasappa Pinto,49,1,0
3125,9084,Pallavi Bhat,35,2,0
3126,9087,Rajesh Kulkarni,72,1,0
3127,9087,Dinesh Kumar,20,1,0
3128,9092,Chandrashekar Khan,32,1,0
3129,9093,Nandini Iyer,58,2,0
3130,9097,Yashoda Reddy,23,2,0
3131,9099,Suresh Nayak,52,1,0
3132,9100,Sandeep Bhandari,45,1,0
3133,9102,Anitha Kamath,62,2,0
3134,9107,Srinivas Nayak,34,1,0
3135,9112,Kiran Prabhu,51,1,0
3136,9113,Pallavi Prabhu,15,2,0
3137,9115,Rekha Poojary,86,2,0
3138,9116,Mahesh Naik,52,1,0
3139,9120,Harish Patil,23,1,0
3140,9121,Halappa Kulkarni,34,1,0
3141,9123,Salman Prabhu,80,1,0
3142,9124,Muniraju Setty,25,1,0
3143,9127,Shivakumar Reddy,37,1,0
3144,9137,Vijay Bhandari,50,1,0
3145,9143,Roopa Reddy,31,2,0
3146,9144,Umesh Desai,26,1,0
3147,9148,Sunita D'Souza,70,2,0
3148,9150,Deepak Reddy,40,1,0
3149,9151,Ashok Gowda,49,1,0
3150,9153,Kavya Bhandari,52,2,0
3151,9156,Sheela Naidu,66,2,0
3152,9167,Roopa Reddy,95,2,0
3153,9169,Nagaveni Hegde,39,2,0
3154,9176,Nagaveni Naidu,50,2,0
3155,9180,Joseph Reddy,18,1,0
3156,9187,Ibrahim Bhandari,23,1,0
3157,9188,Suresh Shetty,36,1,0
3158,9193,Sowmya Shetty,63,2,0
3159,9196,Byrappa Bhat,66,1,0
3160,9198,Anitha Reddy,11,2,0
3161,9202,Puttaswamy Sheikh,31,1,0
3162,9204,Vani Hegde,36,2,0
3163,9209,Bhagya Hegde,14,2,0
3164,9214,Vani Fernandes,17,2,0
3165,9216,Shobha Shetty,56,2,0
3166,9217,Sheela Shetty,51,2,0
3167,9221,Sandeep Hiremath,40,1,0
3168,9226,Bhagya Fernandes,87,2,0
3169,9227,Savitri Shetty,36,2,0
3170,9230,Kamala Shetty,27,2,0
3171,9235,Rekha Kamath,33,2,0
3172,9238,Shobha Kumar,27,2,0
3173,9245,Rajesh Setty,39,1,0
3174,9248,Channabasappa Bhat,64,1,0
3175,9250,Shobha Desai,40,2,0
3176,9252,Jayashree Hiremath,42,2,0
3177,9261,Fathima Prabhu,44,2,0
3178,9262,Deepa Khan,26,2,0
3179,9264,Kavya Urs,12,2,0
3180,9267,Suresh Naik,34,1,0
3181,9268,Pallavi Urs,52,2,0
3182,9269,Jayashree Rao,35,2,0
3183,9271,Nandini Reddy,29,2,0
3184,9273,Nagaveni Poojary,13,2,0
3185,9277,Rajesh Gowda,15,1,0
3186,9284,Byrappa Shetty,29,1,0
3187,9285,Anitha Reddy,40,2,0
3188,9290,Girish D'Souza,92,1,0
3189,9294,Radha Urs,29,2,0
3190,9297,Rekha Urs,47,2,0
3191,9299,Kamala Patil,23,2,0
3192,9300,Byrappa Gowda,77,1,0
3193,9302,Vani Bhandari,95,2,0
3194,9310,Puttaswamy Iyer,27,1,0
3195,9311,Anitha Rao,30,2,0
3196,9313,Manjula Bhat,49,2,0
3197,9315,Shobha Iyer,25,2,0
3198,9316,Vijay Shetty,33,1,0
3199,9320,Deepak Prabhu,20,1,0
3200,9322,Ramesh Poojary,20,1,0
3201,9325,Sowmya Gowda,20,2,0
3202,9329,Santosh Setty,15,1,0
3203,9331,Ravi Reddy,30,1,0
3204,9335,Girish Bhat,75,1,0
3205,9339,Mary Kamath,69,2,0
3206,9342,Manjula Hiremath,32,2,0
3207,9346,Nirmala Bhandari,26,2,0
3208,9349,Shivakumar Bhat,35,1,0
3209,9353,Vijay Kamath,21,1,0
3210,9356,Ibrahim Rao,19,1,0
3211,9362,Santosh Desai,32,1,0
3212,9365,Sowmya Prabhu,56,2,0
3213,9366,Joseph Desai,15,1,0
3214,9369,Vani Hiremath,14,2,0
3215,9370,Roopa Achar,44,2,0
3216,9371,Deepa Kamath,12,2,0
3217,9377,Zainab Urs,19,2,0
3218,9378,Zainab Rao,60,2,0
3219,9388,Sheela Shetty,16,2,0
3220,9389,Channabasappa Hegde,33,1,0
3221,9393,Anitha Desai,15,2,0
3222,9395,Deepa Achar,19,2,0
3223,9398,Bhagya Poojary,50,2,0
3224,9401,Yusuf Achar,22,1,0
3225,9407,Imran Khan,52,1,0
3226,9409,Nagaveni Rao,69,2,0
3227,9412,Shobha Achar,35,2,0
3228,9414,Manjula Gowda,44,2,0
3229,9416,Nirmala Khan,41,2,0
3230,9417,Geetha Urs,23,2,0
3231,9419,Yashoda Setty,74,2,0
3232,9421,Sheela Pinto,45,2,0
3233,9423,Nagaveni Desai,15,2,0
3234,9425,Shwetha Bhat,41,2,0
3235,9426,Fathima Patil,11,2,0
3236,9427,Nandini Poojary,83,2,0
3237,9432,Rekha Reddy,24,2,0
3238,9434,Kavya Setty,15,2,0
3239,9435,Manoj Gowda,30,1,0
3240,9438,Kavya Pinto,43,2,0
3241,9440,Ratna Rao,35,2,0
3242,9446,Ibrahim Sheikh,55,1,0
3243,9447,Shobha Gowda,37,2,0
3244,9449,Sandeep Bhat,62,1,0
3245,9450,Bhagya Reddy,33,2,0
3246,9452,Yusuf Fernandes,50,1,0
3247,9459,Shwetha Gowda,25,2,0
3248,9466,Nirmala Kumar,35,2,1
3249,9468,Nandini Kulkarni,53,2,0
3250,9477,Zainab Bhandari,42,2,0
3251,9479,Manjula Sheikh,21,2,0
3252,9483,Shwetha Iyer,39,2,0
3253,9486,Sunita Poojary,17,2,0
3254,9493,Geetha Gowda,39,2,0
3255,9495,Nagaveni Hiremath,28,2,0
3256,9497,Ravi Rao,31,1,0
3257,9509,Gopal Hiremath,79,1,0
3258,9510,Lakshmi Rao,79,2,0
3259,9511,Vani Nayak,35,2,0
3260,9517,Deepa Setty,22,2,0
3261,9518,Jayashree Patil,44,2,0
3262,9520,Kavya Desai,41,2,0
3263,9521,Nagaveni Shetty,33,2,0
3264,9523,Joseph Achar,55,1,0
3265,9524,Roopa D'Souza,75,2,0
3266,9531,Deepak Iyer,62,1,0
3267,9534,Anand Gowda,35,1,0
3268,9537,Deepa Nayak,38,2,0
3269,9538,Naveen Pinto,17,1,0
3270,9539,Radha Reddy,50,2,0
3271,9540,Mary Fernandes,26,2,0
3272,9552,Salman Iyer,32,1,0
3273,9553,Kamala Prabhu,32,2,0
3274,9556,Yogesh Setty,31,1,0
3275,9558,Ramesh Desai,22,1,0
3276,9558,Manjula Prabhu,48,2,0
3277,9558,Savitri Urs,50,2,0
3278,9559,Anitha Shetty,43,2,0
3279,9563,Jayashree Bhandari,95,2,0
3280,9564,Geetha Bhandari,44,2,0
3281,9572,Radha Desai,84,2,0
3282,9576,Girish Jadhav,22,1,0
3283,9578,Girish Gowda,44,1,0
3284,9585,Geetha Iyer,46,2,0
3285,9589,Shwetha Achar,18,2,0
3286,9590,Naveen Naidu,18,1,0
3287,9592,Umesh Shetty,28,1,0
3288,9595,Shwetha Shetty,24,2,0
3289,9601,Radha Jadhav,9,2,0
3290,9606,Arjun Poojary,35,1,0
3291,9607,Muniraju Naik,79,1,0
3292,9610,Geetha Pinto,39,2,0
3293,9614,Zainab D'Souza,21,2,0
3294,9615,Xavier Kumar,8,1,0
3295,9621,Bhagya Jadhav,72,2,0
3296,9628,Fathima Desai,64,2,0
3297,9629,Geetha Bhandari,36,2,0
3298,9632,Jayashree Setty,39,2,0
3299,9633,Jayashree Bhat,51,2,0
3300,9635,Vani Fernandes,18,2,0
3301,9636,Channabasappa Kamath,36,1,0
3302,9637,Arjun Kamath,21,1,0
3303,9638,Harish Naik,24,1,0
3304,9639,Nagaveni Achar,12,2,0
3305,9640,Sowmya Desai,31,2,0
3306,9643,Chandrashekar Urs,41,1,0
3307,9644,Shivakumar Sheikh,63,1,0
3308,9648,Bhagya Reddy,28,2,0
3309,9653,Chandrashekar Devaraj,21,1,0
3310,9657,Zainab Prabhu,50,2,0
3311,9659,Vinay Iyer,39,1,0
3312,9662,Karan Bhandari,34,1,0
3313,9665,Vani Bhandari,61,2,0
3314,9668,Kavya Rao,49,2,0
3315,9672,Arjun Kumar,40,1,0
3316,9674,Anand Kamath,33,1,0
3317,9675,Anitha Bhandari,21,2,0
3318,9676,Channabasappa Devaraj,17,1,0
3319,9678,Shobha Achar,25,2,0
3320,9681,Sheela Hiremath,46,2,0
3321,9683,Harish Bhandari,6,1,0
3322,9685,Nandini D'Souza,33,2,0
3323,9686,Sandeep Prabhu,33,1,0
3324,9687,Vani Bhandari,17,2,0
3325,9689,Anand Achar,46,1,0
3326,9691,Mary Jadhav,19,2,0
3327,9694,Ramesh Hiremath,49,1,0
3328,9698,Basavaraj Sheikh,50,1,0
3329,9700,Bhagya Kumar,46,2,0
3330,9706,Rekha Nayak,49,2,0
3331,9713,Radha Setty,72,2,0
3332,9715,Manoj Iyer,37,1,0
3333,9723,Ratna Reddy,45,2,0
3334,9725,Ganesh Prabhu,34,1,0
3335,9729,John Setty,26,1,0
3336,9731,Prakash Patil,39,1,0
3337,9736,Manjula Iyer,23,2,0
3338,9741,Anitha Poojary,32,2,0
3339,9744,Yashoda Patil,26,2,0
3340,9745,Puttaswamy Achar,29,1,0
3341,9746,Yashoda Shetty,21,2,0
3342,9747,Abdul Hegde,94,1,0
3343,9751,Naveen Shetty,50,1,0
3344,9755,Lakshmi Setty,84,2,0
3345,9758,Pushpa Naik,38,2,0
3346,9759,Jayashree Hiremath,28,2,0
3347,9760,Jayashree Bhat,59,2,0
3348,9762,Mary Naik,43,2,0
3349,9764,Prakash Pinto,24,1,0
3350,9774,Gopal Reddy,48,1,0
3351,9775,Abdul Prabhu,95,1,0
3352,9777,Pushpa Kamath,83,2,0
3353,9778,Harish Hiremath,48,1,0
3354,9785,Deepa Reddy,31,2,0
3355,9787,Mary Nayak,25,2,0
3356,9789,Roopa Patil,53,2,0
3357,9790,Bhagya Prabhu,21,2,0
3358,9793,Srinivas Achar,21,1,0
3359,9794,Sunita Kumar,44,2,0
3360,9796,Dinesh Bhandari,41,1,0
3361,9797,Ratna Sheikh,95,2,0
3362,9803,Sheela Achar,53,2,0
3363,9808,Savitri Devaraj,56,2,0
